"isg_osm_id","conn_isg_osm_id","cur_fc","conn_fc","highway_id","conn_highway_id","countyid","conn_countyid","region","conn_region","roadwaytype_id","conn_roadwaytype_id","conn_count","conn_ncc_pcc","cur_lanes","conn_lanes","cur_maxspeed","conn_maxspeed","cur_final_place","conn_final_place","volume","conn_volume","conn_tag"
135062031001,44627555001,1,1,2,2,79,79,8,8,16,16,2,1,2,1,45,45,town,town,730,-1,next
32211473001,1031923218001,2,2,3,4,94,94,10,10,10,16,2,1,2,1,50,25,locality,locality,157,-1,next
305590010001,24117684001,1,1,2,2,94,92,10,10,16,16,1,2,1,1,25,25,unknown,town,227,700,prev
375312362001,32959280001,1,1,1,2,84,84,11,11,10,16,2,1,3,1,40,40,neighbourhood,neighbourhood,5142,562,next
24139168001,379240304001,1,1,2,2,86,86,8,8,16,16,2,1,1,1,45,45,town,town,270,-1,next
663861296001,179056001001,1,1,2,2,66,66,9,9,16,16,1,2,1,1,45,25,town,town,12,446,prev
38293276001,267442687001,1,1,1,1,94,94,10,10,10,12,1,2,3,4,55,55,locality,locality,3514,-1,prev
121772544001,5579887001,3,3,5,5,77,77,1,1,10,10,1,2,2,3,30,30,city,city,359,-1,prev
5697130001,223879810001,3,3,5,5,89,89,11,11,10,10,2,1,2,2,25,25,city,city,2834,1637,next
636747274001,636747274002,1,1,1,1,36,36,5,5,10,10,2,1,2,2,65,65,town,town,280,264,next
44819407002,44819407001,1,1,1,1,89,89,11,11,10,10,1,2,3,3,45,45,city,city,1979,-1,prev
20181243001,868145734002,1,2,2,3,94,94,10,10,16,10,1,2,1,4,55,55,unknown,unknown,419,-1,prev
5700785001,5706298014,1,3,2,5,83,83,11,11,16,10,1,2,1,3,50,25,city,city,362,-1,prev
46201646001,960097006001,1,1,1,1,84,84,11,11,12,12,2,1,3,3,40,40,city,neighbourhood,4068,-1,next
24547680001,139437842003,3,3,5,5,35,35,5,5,10,10,1,2,1,2,30,45,village,town,196,437,prev
327386878004,327386878003,1,1,1,1,79,79,8,8,13,13,1,2,3,3,65,65,town,town,1524,1755,prev
99899813787001,121963451001,3,2,5,3,61,61,7,7,1,10,1,2,1,1,35,55,town,town,300,-1,prev
549560037001,799065100004,1,3,2,5,87,87,8,8,16,10,1,2,1,1,45,40,town,town,1292,-1,prev
999179557130001,178904864001,1,1,2,2,55,55,3,3,6,16,2,1,1,1,25,25,town,town,397,-1,next
25464508001,122625734001,1,1,2,2,84,84,11,11,21,21,2,1,2,1,45,25,city,city,2616,155,next
1031982727001,734864207001,3,3,5,5,84,84,11,11,10,10,2,1,2,2,25,25,neighbourhood,neighbourhood,190,-1,next
20179660001,40118166001,1,1,2,1,66,66,9,9,16,10,1,2,1,2,25,55,hamlet,hamlet,27,173,prev
48655572002,123617813001,1,1,1,1,42,42,4,4,10,10,2,1,3,2,65,65,town,town,1164,976,next
181530156001,5565471001,1,1,1,2,77,77,1,1,13,16,2,1,4,1,45,40,city,city,4258,398,next
24116650001,508957159001,1,1,2,2,92,92,10,10,16,16,2,1,1,1,25,25,town,town,656,-1,next
5700829001,5700173001,1,1,2,2,83,83,11,11,16,16,1,2,1,1,25,25,city,city,1381,1819,prev
179056001001,45977251008,1,1,2,1,66,66,9,9,16,10,1,2,1,2,25,55,town,town,446,1233,prev
99824170191010,99824170191011,3,3,5,5,79,79,8,8,1,1,2,1,1,1,30,30,village,village,634,-1,next
622792953002,32057728001,3,3,5,6,78,78,11,11,10,16,2,1,3,1,35,25,city,city,1063,403,next
87228353001,87228341001,1,1,1,1,92,92,10,10,10,12,1,2,3,3,55,55,locality,locality,1064,1501,prev
68167980002,68167980001,1,1,1,1,49,49,6,6,10,10,1,2,2,2,55,55,village,village,1359,1656,prev
808611025001,808611027001,2,2,3,3,82,82,11,11,12,12,2,1,3,1,30,30,city,city,2866,1118,next
139486939001,139486939002,3,3,5,5,57,57,9,9,10,10,2,1,2,2,30,30,city,city,1294,-1,next
959802530001,39371301001,1,1,1,2,89,89,11,11,13,19,2,1,4,1,50,25,city,city,3907,87,next
155848573002,155848573001,1,1,2,2,55,55,3,3,16,16,1,2,1,1,25,25,town,town,540,1139,prev
666968241001,43249169001,1,1,2,2,55,55,3,3,16,16,2,1,1,1,25,25,city,city,1647,-1,next
882258480004,882258480003,1,1,1,1,94,94,10,10,10,10,1,2,3,3,55,55,locality,locality,1848,-1,prev
51319605007,23468864001,2,2,3,4,87,87,8,8,10,16,2,1,2,1,45,45,town,town,996,128,next
340479034001,309943896001,3,3,5,5,51,51,7,7,10,10,2,1,4,3,55,55,town,town,495,-1,next
36170722002,36170722003,1,1,1,1,77,77,1,1,10,10,2,1,2,2,55,55,city,city,2372,1894,next
24116052001,42789060001,1,1,2,1,92,92,10,10,16,10,1,2,1,4,55,55,locality,locality,550,6661,prev
46620589001,46620585001,3,3,6,6,89,89,11,11,16,18,1,2,1,2,25,25,city,city,532,1181,prev
904859356011,904859356012,3,3,5,5,42,42,4,4,10,10,2,1,3,3,40,40,town,town,700,-1,next
99920113629006,20113661001,2,2,3,3,58,58,2,2,1,10,1,2,1,1,55,55,town,town,172,-1,prev
294416939001,5700339001,1,1,2,2,83,83,11,11,16,16,1,2,1,1,25,25,city,city,240,791,prev
90086357001,5710589001,1,1,1,2,83,83,11,11,10,16,2,1,3,1,50,25,city,city,2917,215,next
39244086001,220462173001,3,3,6,6,89,89,11,11,16,16,2,1,1,1,25,25,city,city,1166,-1,next
46673710002,46673710001,1,1,1,1,42,42,4,4,10,10,1,2,3,3,55,55,city,city,1857,2321,prev
38606201001,20119240001,1,1,1,2,55,55,3,3,10,16,2,1,4,1,65,25,locality,locality,2105,152,next
20120748001,42044204001,1,1,2,2,55,55,3,3,16,16,1,2,2,2,45,45,city,city,1486,1910,prev
99838458406022,99838458406023,3,3,5,5,76,76,1,1,1,1,2,1,1,1,30,30,city,city,356,-1,next
139306730002,139306730003,1,1,1,1,94,94,10,10,10,10,2,1,2,2,55,55,locality,locality,3098,2784,next
998668994419005,998668994419004,3,3,5,5,94,94,10,10,1,1,1,2,1,1,30,30,village,village,425,-1,prev
329792627001,20120478001,1,1,1,2,55,55,3,3,10,16,2,1,4,2,65,65,town,town,1587,-1,next
512207787003,512207787002,3,3,5,5,83,83,11,11,10,10,1,2,2,2,25,25,city,city,476,610,prev
32075078001,32150669001,1,1,1,2,94,94,10,10,10,16,2,1,2,1,55,25,village,village,1053,376,next
232490648001,998465675869001,3,3,6,5,89,89,11,11,16,1,1,2,1,2,25,25,city,city,118,1199,prev
99820054164005,99820054164006,3,3,5,5,33,33,5,5,1,1,2,1,1,1,30,30,village,village,63,74,next
621574997001,374512113001,1,1,2,2,83,83,11,11,19,19,2,1,1,1,25,25,city,city,212,-1,next
248499541002,305645704001,1,1,1,2,87,87,8,8,10,16,2,1,3,1,45,45,city,city,3275,-1,next
608344471001,125909808001,3,3,6,5,83,83,11,11,18,12,1,2,1,4,25,25,city,city,93,767,prev
46114494001,976860719001,1,1,2,1,84,84,11,11,16,10,1,2,1,4,40,40,neighbourhood,neighbourhood,36,4538,prev
954645297001,110155730001,3,3,5,5,82,82,11,11,10,10,1,2,3,3,25,25,city,city,1051,-1,prev
156647847001,294778355001,1,1,1,1,36,36,5,5,10,10,2,1,2,2,65,65,town,town,354,-1,next
12271925001,12274231002,1,1,2,2,34,34,5,5,16,19,1,2,1,1,45,45,town,town,278,1848,prev
276093693003,276093693002,3,3,5,5,83,83,11,11,10,10,1,2,2,2,25,25,city,city,973,-1,prev
43314810001,44398234001,1,1,1,1,87,87,8,8,12,10,1,2,3,3,55,55,village,village,2370,3187,prev
420834238001,46735707001,3,3,5,6,83,83,11,11,10,16,2,1,3,1,25,25,city,city,1724,92,next
242488471002,242488471001,1,1,1,1,66,66,9,9,10,10,1,2,2,2,65,65,town,town,567,654,prev
99844877452001,24139583001,2,2,4,4,86,86,8,8,6,16,1,2,1,1,25,20,town,town,150,136,prev
122625718001,949942885001,1,1,1,1,84,84,11,11,15,15,1,2,3,5,10,40,city,city,2173,4789,prev
48151192005,48151192004,3,3,5,5,33,33,5,5,10,10,1,2,1,1,55,55,town,town,160,-1,prev
99896666419006,99896666419005,3,3,5,5,51,51,7,7,1,1,1,2,1,1,55,55,town,town,37,-1,prev
998668888792005,998668888792004,3,3,5,5,94,94,10,10,1,1,1,2,1,1,30,30,village,village,331,-1,prev
46892674001,46892667001,3,3,5,5,83,83,11,11,12,10,2,1,3,3,25,25,city,city,1434,-1,next
12718570001,664209841001,3,3,6,6,57,57,9,9,16,16,2,1,1,1,45,45,town,town,144,-1,next
39972648001,46816997001,1,1,1,1,82,82,11,11,10,10,1,2,2,3,35,45,city,city,801,3938,prev
23469759001,23469813001,1,1,2,2,87,87,8,8,16,16,2,1,1,1,45,45,locality,locality,919,-1,next
46662062001,587061810001,1,1,1,1,89,89,11,11,10,10,1,2,3,3,50,50,city,city,2487,4181,prev
12721230001,666028703001,1,1,2,1,57,57,9,9,16,10,1,2,1,3,45,65,town,town,52,-1,prev
65678032001,13052102001,1,1,1,2,43,43,6,6,10,16,2,1,2,1,65,45,town,town,410,-1,next
258124461001,44487655001,1,1,2,1,90,90,8,8,16,10,1,2,1,2,25,55,town,town,10,-1,prev
222269665001,958183854001,1,1,1,1,82,82,11,11,10,10,1,2,3,4,45,45,city,city,3859,4727,prev
669212059004,20177634001,1,1,1,2,94,94,10,10,10,16,2,1,4,1,55,55,locality,locality,5738,645,next
998545100736003,998545100736002,3,3,5,5,82,82,11,11,1,1,1,2,1,1,25,25,city,city,206,-1,prev
183385276001,38655380005,1,1,2,1,42,42,4,4,16,10,1,2,1,3,25,55,town,town,373,3814,prev
40118158002,40118158001,1,1,1,1,66,66,9,9,10,10,1,2,2,2,65,65,town,town,246,279,prev
327494064002,327494064001,2,2,3,3,34,34,5,5,10,10,1,2,3,3,30,30,city,city,2500,-1,prev
5674224001,958186526001,1,1,2,1,82,82,11,11,16,10,1,2,1,4,40,45,city,city,479,-1,prev
641774355002,1035236716001,2,2,3,4,94,94,10,10,10,16,2,1,2,1,55,45,locality,locality,2053,-1,next
5647861001,5647861002,1,1,1,1,76,76,1,1,10,10,2,1,2,2,55,55,town,town,412,405,next
38539274002,38539274003,1,1,1,1,63,63,9,9,10,10,2,1,2,2,65,65,town,town,371,365,next
40337385002,40337385001,1,1,1,1,49,49,6,6,10,10,1,2,2,2,65,65,town,town,1014,1088,prev
459656214001,144849902001,1,1,2,2,79,79,8,8,16,16,1,2,1,1,25,25,locality,locality,606,-1,prev
998732456950001,998420316332001,3,3,5,5,83,83,11,11,1,1,2,1,3,3,25,25,city,city,969,-1,next
244459671001,244459671002,1,1,1,1,87,88,8,8,10,10,2,1,3,3,65,65,town,town,1658,1605,next
56671814001,56671814002,1,1,1,1,87,87,8,8,10,10,2,1,3,3,55,55,town,town,3649,-1,next
99920109822001,999479721203001,2,2,3,3,41,41,4,4,1,1,2,1,1,1,55,55,town,town,310,-1,next
49523499009,44877335001,2,2,3,4,86,86,8,8,10,16,2,1,2,1,55,55,town,town,902,187,next
24119394001,61135013007,1,1,2,1,92,92,10,10,16,10,1,2,1,3,40,55,town,town,298,-1,prev
998985387699001,998971826212001,3,3,5,5,94,94,10,10,1,1,2,1,1,1,40,40,locality,locality,582,-1,next
44160155001,27514443001,1,1,1,2,41,41,4,4,10,16,2,1,2,1,65,25,town,town,350,39,next
40337385001,40337385002,1,1,1,1,49,49,6,6,10,10,2,1,2,2,65,65,town,town,1088,1014,next
182690834001,158613756001,1,1,2,1,83,83,11,11,16,10,1,2,1,4,25,55,city,city,398,6835,prev
374432982002,374432982001,1,1,1,1,90,90,8,8,13,13,1,2,2,2,65,65,town,town,473,634,prev
43249710001,20122062001,1,1,1,2,55,55,3,3,12,16,2,1,4,2,55,25,city,city,3472,-1,next
448596015005,20197226001,1,1,1,2,68,68,8,8,10,16,2,1,2,1,55,40,town,town,1145,44,next
105425758001,80395483001,3,3,5,6,34,34,5,5,10,16,2,1,2,1,45,45,town,town,903,142,next
25832450004,25832450003,1,1,1,1,34,34,5,5,10,10,1,2,2,2,55,55,city,city,2791,-1,prev
5696023001,46688421004,3,3,6,5,89,89,11,11,16,10,1,2,2,3,25,25,city,city,1283,-1,prev
20122037001,321322584001,1,1,2,2,55,55,3,3,16,16,1,2,1,2,45,45,town,town,175,447,prev
50421803003,50421803002,1,1,1,1,94,94,10,10,10,10,1,2,3,3,55,55,locality,locality,1766,2978,prev
999139199404028,999139199404027,3,3,5,5,77,77,1,1,1,1,2,1,1,1,30,30,city,city,399,-1,next
9985645430002,9985645430001,3,3,5,5,76,76,1,1,1,1,1,2,2,2,30,30,village,village,610,-1,prev
94847596001,1053024991001,1,1,1,1,92,92,10,10,10,10,2,1,3,3,55,55,town,town,5570,5436,next
158613756001,182690834001,1,1,1,2,83,83,11,11,10,16,2,1,4,1,55,25,city,city,6835,398,next
158614896002,158614896001,1,1,1,1,92,92,10,10,10,10,1,2,2,2,55,55,locality,locality,2518,2610,prev
379086021001,40337379001,1,1,2,1,49,49,6,6,16,10,1,2,1,2,55,65,town,town,260,-1,prev
1044679682001,1044696143001,1,1,1,1,87,87,8,8,10,10,2,1,2,2,55,55,village,village,3524,-1,next
38654542001,20110353001,1,1,1,2,42,42,4,4,10,16,2,1,4,2,55,55,town,town,3544,-1,next
1046182011001,1046182012001,1,1,1,1,92,92,10,10,10,10,1,2,4,5,55,55,locality,locality,5217,5838,prev
662560944001,987681466001,1,1,1,1,83,83,11,11,10,12,1,2,3,4,50,50,city,city,2443,2913,prev
40350086001,46594833001,2,2,3,3,89,89,11,11,12,10,2,1,3,3,30,30,city,city,1401,1094,next
46854617001,959125289001,1,1,2,1,82,82,11,11,16,10,1,2,1,3,25,50,city,city,720,3519,prev
118714408001,221686735001,3,3,5,5,83,83,11,11,10,10,1,3,3,4,25,25,city,city,341,-1,prev
833283720002,833283720001,3,3,5,5,35,35,5,5,10,10,1,2,2,2,45,45,city,city,528,-1,prev
139324061004,99844991187001,2,2,3,3,81,81,1,1,10,1,2,1,1,1,55,55,city,city,310,-1,next
20110426001,122189424001,1,1,2,1,42,42,4,4,16,10,1,2,1,3,40,55,town,town,383,-1,prev
564144888001,35599726001,1,1,2,2,77,77,1,1,16,16,2,1,1,2,45,45,city,city,1008,519,next
224058076003,224058076004,3,3,5,5,89,89,11,11,10,10,2,1,2,2,25,25,city,city,650,-1,next
992731781001,992731780001,1,1,1,1,83,83,11,11,10,10,2,1,4,3,50,50,city,city,4788,4532,next
91536511005,182690828001,1,1,1,2,92,92,10,10,10,16,2,1,4,1,55,55,village,village,6074,882,next
998465675813001,998420305544001,3,3,5,5,89,89,11,11,1,1,1,2,2,2,25,25,city,city,948,-1,prev
118714327001,24116916001,2,1,3,2,92,92,10,10,10,16,2,1,3,1,55,25,town,town,39,-1,next
218558019002,998119613571001,3,3,5,5,87,87,8,8,10,1,2,1,2,2,40,40,city,city,649,-1,next
122738326001,24113074001,1,1,1,2,92,92,10,10,10,16,1,2,3,1,55,25,locality,locality,906,-1,prev
674279229002,674279229003,1,1,1,1,42,42,4,4,10,10,2,1,3,3,55,55,city,city,5715,-1,next
999947994572001,999947771191001,3,3,5,5,69,69,2,2,1,1,2,1,1,1,55,55,town,town,303,-1,next
38655670001,20110634001,1,1,1,2,42,42,4,4,10,16,2,1,3,1,55,25,town,town,3050,229,next
38219522001,920484586001,1,1,2,1,34,34,5,5,16,13,1,2,1,2,25,65,locality,town,149,972,prev
20036020001,20036899001,1,1,2,2,36,36,5,5,16,16,2,1,1,1,25,25,town,town,27,-1,next
40421362001,40421362002,1,1,1,1,68,68,8,8,10,10,2,1,2,2,65,65,locality,locality,819,658,next
20043424001,38651252001,1,1,2,1,33,33,5,5,16,10,1,2,1,2,25,65,town,town,80,290,prev
24115387001,87093104002,1,1,2,1,92,92,10,10,16,10,1,2,1,3,55,55,town,locality,535,1421,prev
575773270001,420885936001,3,3,6,5,83,83,11,11,16,10,1,2,1,3,25,25,city,city,149,1757,prev
19884153001,105787735001,1,1,2,1,34,34,5,5,16,10,1,2,1,3,45,55,town,town,494,4428,prev
51319605007,51319605008,2,2,3,3,87,87,8,8,10,10,2,1,2,2,45,45,town,town,996,-1,next
302829579001,945181055001,2,2,3,4,44,44,4,4,10,16,2,1,2,1,40,40,city,city,813,213,next
179754536003,179754536004,1,1,1,1,88,88,8,8,10,10,2,1,2,2,65,65,town,town,2654,-1,next
20203908001,40421352005,1,1,2,1,68,68,8,8,16,10,1,2,1,2,25,55,town,town,331,-1,prev
1032428983001,1032428982001,3,3,5,5,94,94,10,10,10,10,2,1,3,2,45,45,locality,locality,538,-1,next
46189288001,531546246001,2,2,3,4,84,84,11,11,10,16,2,1,3,2,35,35,neighbourhood,neighbourhood,1228,-1,next
23467513001,44413088001,1,1,2,1,87,87,8,8,16,10,1,2,1,2,25,55,town,town,1994,2434,prev
564144888001,248573619001,1,1,2,1,77,77,1,1,16,10,1,2,1,4,45,55,city,city,1008,4797,prev
963948844001,963948845001,1,1,1,1,84,84,11,11,10,10,1,2,3,4,40,40,neighbourhood,neighbourhood,4877,5454,prev
46480526001,734275235001,2,2,3,3,92,92,10,10,13,13,1,2,2,2,55,55,village,village,733,717,prev
156647848002,20039161001,1,1,1,2,36,36,5,5,10,16,2,1,2,1,65,55,town,town,297,11,next
20130081001,753881050001,1,3,2,5,60,60,2,2,16,10,1,2,1,2,25,55,city,city,316,-1,prev
38653883004,38653883003,1,1,1,1,41,41,4,4,10,10,1,2,2,2,65,65,town,town,387,418,prev
658193988001,995770626001,1,1,1,1,83,82,11,11,12,12,2,1,4,3,45,45,city,city,4099,3194,next
27625082002,27625082001,1,1,1,1,34,34,5,5,10,10,1,2,3,3,55,55,town,town,4391,4779,prev
420604800001,420604802004,3,3,5,5,78,78,11,11,10,10,1,2,4,3,35,35,city,city,874,-1,prev
183103426001,516657894001,1,1,1,1,78,78,11,11,10,10,1,2,3,4,50,50,city,city,4231,4939,prev
20110261002,20110261001,1,1,2,2,42,42,4,4,16,16,1,2,1,1,25,25,town,town,195,1389,prev
40943982001,964795047001,1,1,2,2,83,83,11,11,16,16,1,2,2,2,25,25,city,city,996,-1,prev
32398069002,20657818001,1,1,1,2,71,71,8,8,10,16,2,1,2,1,65,40,locality,locality,2532,515,next
44413107001,162240803001,1,1,1,2,79,79,8,8,10,16,2,1,3,1,55,55,locality,locality,3898,726,next
973896571006,998973896560001,2,2,3,4,94,94,10,10,10,6,2,1,2,1,55,55,locality,locality,471,-1,next
420298198001,420298199001,3,3,5,5,82,82,11,11,10,10,2,1,3,2,25,25,city,city,742,853,next
24114546001,24114546002,1,1,2,2,92,92,10,10,16,16,2,1,1,1,25,25,locality,locality,1014,-1,next
25161184001,949698762001,1,1,2,1,83,83,11,11,16,10,1,2,1,4,25,50,city,city,213,2481,prev
399348459001,975307594001,1,2,2,3,85,85,7,7,16,10,1,2,1,2,30,55,town,town,187,-1,prev
900011073001,38716476001,1,1,1,1,42,42,4,4,10,10,1,2,2,2,55,55,town,town,2120,2648,prev
11840807001,1047053831001,1,3,2,5,83,83,11,11,16,10,1,2,1,3,25,25,city,city,94,672,prev
44849435002,999139437947003,3,3,5,5,65,65,2,2,10,1,2,1,1,1,30,30,city,city,131,-1,next
89529205001,89529205002,3,3,5,5,42,42,4,4,10,10,2,1,2,2,55,55,town,town,192,-1,next
24116896001,998617932454001,1,1,2,2,92,92,10,10,16,6,1,2,1,1,25,25,locality,locality,232,785,prev
43185740001,321188468001,1,1,1,1,55,55,3,3,10,10,2,1,2,2,65,65,town,town,1858,-1,next
198924672001,420885960002,3,3,6,5,83,83,11,11,16,10,1,2,1,3,25,25,city,city,126,893,prev
46593907001,49036429001,1,1,1,1,84,84,11,11,12,10,2,1,4,2,40,40,city,neighbourhood,4448,-1,next
139306563002,139306563001,3,3,5,5,70,70,2,2,10,10,1,2,2,2,55,55,city,city,474,600,prev
682685922001,5642358001,2,2,3,4,76,76,1,1,10,16,2,1,2,1,45,10,city,city,1194,145,next
122738337002,20176460001,1,1,1,2,94,94,10,10,10,16,2,1,2,1,55,25,locality,locality,1737,179,next
668994488004,1031024712001,2,2,3,4,94,94,10,10,10,16,2,1,2,1,55,25,locality,locality,589,-1,next
32199814002,24116142001,1,1,1,2,92,92,10,10,10,16,2,1,3,1,55,55,locality,locality,4395,831,next
24127323001,90571541001,2,2,4,3,92,92,10,10,16,10,1,2,1,2,25,55,village,village,478,1384,prev
40339920001,45209119001,1,1,2,2,89,89,11,11,16,16,1,2,1,1,25,25,city,city,74,566,prev
421266535002,421266535001,3,3,5,5,82,82,11,11,10,10,1,2,3,3,25,25,city,city,1138,-1,prev
1051668429001,495315405001,3,3,5,5,82,82,11,11,10,10,2,1,3,3,25,25,city,city,1150,1003,next
323059630001,323059637001,1,1,1,1,60,60,2,2,13,13,2,1,3,2,65,65,town,town,1268,-1,next
1031458491001,122625704001,1,1,2,1,89,89,11,11,18,12,1,2,1,3,25,50,city,city,258,3420,prev
167309269001,49773751001,1,1,2,1,94,94,10,10,16,10,1,2,1,3,25,55,locality,locality,468,-1,prev
1046424942001,24113079001,1,1,1,2,92,92,10,10,10,16,2,1,4,1,55,15,locality,locality,5539,163,next
1030822348004,139603862001,2,2,3,3,94,94,10,10,10,10,2,1,3,2,40,40,locality,locality,3584,2288,next
38522061001,405184476001,1,1,2,2,76,76,1,1,16,16,2,1,1,1,55,50,town,town,84,-1,next
958828601001,958828602001,1,1,1,1,83,83,11,11,10,10,1,2,3,4,50,50,city,city,3766,-1,prev
45977251008,45977251009,1,1,1,1,66,66,9,9,10,10,2,1,2,2,55,55,town,town,1233,787,next
32151211001,20176088001,1,1,1,2,94,94,10,10,10,16,2,1,2,1,55,55,locality,locality,1042,364,next
42698174001,589101543001,3,3,5,6,94,94,10,10,10,16,2,1,2,1,45,40,locality,locality,452,-1,next
20179375001,882258480007,1,1,2,1,94,94,10,10,16,10,1,2,1,3,45,55,locality,locality,17,1145,prev
12719341001,44684724004,1,1,2,1,57,57,9,9,16,10,1,2,1,2,25,55,town,town,36,-1,prev
144216177002,992110980001,3,3,5,5,77,77,1,1,10,10,2,1,2,3,45,45,city,city,1377,1054,next
949948837001,949948836001,1,1,1,1,83,83,11,11,10,10,1,2,4,4,50,50,city,city,5592,5966,prev
674166037001,38742448001,1,1,1,1,42,42,4,4,10,10,2,1,2,2,65,65,town,town,3087,-1,next
38207468003,20660918001,1,1,1,2,71,71,8,8,10,16,2,1,2,1,65,25,town,town,2647,368,next
122738341001,959802530001,1,1,1,1,89,89,11,11,13,13,1,2,4,4,50,50,city,city,3820,3907,prev
20110992001,591696782002,1,1,2,1,42,42,4,4,16,10,1,2,1,3,40,55,town,town,228,3408,prev
9991029202186001,9991029202185001,3,3,5,5,94,94,10,10,1,1,2,1,3,3,45,45,locality,locality,344,-1,next
999420360350005,999420360350004,3,3,5,5,92,92,10,10,1,1,2,1,1,1,30,30,village,village,2174,-1,next
420556543003,581876750001,3,3,5,5,83,83,11,11,10,10,2,1,1,1,25,25,city,city,762,-1,next
38655355003,38655355002,1,1,1,1,42,42,4,4,10,10,1,2,3,3,55,55,town,town,1627,2470,prev
44393503001,44393503002,1,1,1,1,34,34,5,5,10,10,2,1,4,4,65,65,town,town,3134,2614,next
24171409001,44636609001,1,1,2,1,86,86,8,8,16,10,1,2,1,2,25,55,city,city,67,-1,prev
670263587001,25823611001,1,1,2,2,35,35,5,5,16,16,2,1,1,1,45,45,city,city,312,207,next
8119592001,953370164001,1,1,2,2,84,84,11,11,16,16,1,3,2,5,45,25,neighbourhood,city,942,-1,prev
68312320001,672572018001,1,1,2,1,42,42,4,4,16,12,1,2,1,2,40,45,city,city,968,3045,prev
118714476004,118714476003,2,2,3,3,84,84,11,11,10,10,1,2,4,4,30,30,neighbourhood,neighbourhood,2178,-1,prev
118714421001,118714421002,3,3,5,5,83,83,11,11,10,10,2,1,4,4,25,25,city,city,1885,-1,next
262830595002,262830595001,3,3,5,5,42,42,4,4,10,10,1,2,4,4,40,40,town,town,705,-1,prev
38314084001,29750418001,1,1,1,1,94,94,10,10,10,10,2,1,4,3,55,55,hamlet,locality,4343,-1,next
20084173001,20083718001,1,1,2,2,74,74,1,1,19,19,2,1,1,1,25,25,hamlet,hamlet,757,279,next
51926406004,51926406003,1,1,1,1,60,60,2,2,10,10,1,2,2,2,65,65,city,city,220,723,prev
958130664001,958130663001,1,1,1,1,84,84,11,11,10,10,2,1,4,3,40,40,neighbourhood,city,4721,4401,next
882258480002,882258480001,1,1,1,1,94,94,10,10,10,10,1,2,3,3,55,55,locality,locality,1757,1908,prev
183103663001,461762488001,1,1,1,2,78,78,11,11,10,16,2,1,5,1,50,25,city,city,5146,583,next
25823461001,118740707001,1,3,2,5,35,35,5,5,16,10,1,2,1,2,40,40,city,city,238,799,prev
998102223034001,99820632798001,2,2,3,3,80,80,1,1,1,1,1,2,1,2,55,55,village,town,185,320,prev
23466243001,42213781005,1,1,2,1,87,87,8,8,16,10,1,2,1,3,25,55,village,village,1221,5079,prev
221926717003,965738890001,2,2,3,3,92,92,10,10,10,13,2,1,3,3,55,55,village,village,700,-1,next
44413090001,44413088001,1,1,1,1,87,87,8,8,10,10,2,1,4,2,55,55,town,town,5015,2434,next
24546454002,5715137001,3,3,5,6,35,35,5,5,10,16,2,1,2,1,55,55,town,town,89,-1,next
38716466002,900011074001,1,1,1,1,42,42,4,4,10,10,2,1,3,2,55,55,town,town,1362,-1,next
240573863002,240573863001,1,1,1,1,52,52,3,3,10,10,1,2,2,2,55,55,village,village,1290,1326,prev
28413460001,28413460002,1,1,2,2,79,79,8,8,16,16,2,1,1,1,25,25,town,town,159,-1,next
244459671002,244459671001,1,1,1,1,88,87,8,8,10,10,1,2,3,3,65,65,town,town,1605,1658,prev
23470199001,48622958002,1,1,2,1,87,87,8,8,16,10,1,2,1,3,25,55,town,town,153,-1,prev
99944733331015,99844733332002,3,3,5,5,81,81,1,1,1,1,1,2,1,1,45,45,town,town,866,-1,prev
99950648746005,99950648746004,3,3,5,5,79,79,8,8,1,1,2,1,2,2,55,55,locality,locality,491,-1,next
99993819572003,99993819572002,3,3,5,5,85,85,7,7,1,1,2,1,1,1,40,40,city,city,424,-1,next
49276226001,31680466002,1,1,2,1,34,34,5,5,18,12,1,2,1,3,25,55,city,city,775,-1,prev
46673710001,46673710002,1,1,1,1,42,42,4,4,10,10,2,1,3,3,55,55,city,city,2321,1857,next
24113657001,38272643001,1,1,2,1,92,92,10,10,16,10,1,2,1,3,25,55,locality,locality,338,-1,prev
720091792001,720091798001,1,1,1,1,87,87,8,8,10,10,2,1,4,3,55,55,town,town,6656,5741,next
1037417350001,1037417351001,1,1,1,1,94,94,10,10,10,10,1,2,4,5,55,55,locality,locality,2875,4323,prev
99944766070002,99844766072001,3,3,5,5,85,85,7,7,1,1,1,2,1,1,40,40,city,city,226,-1,prev
524335684006,524335684005,1,1,1,1,92,92,10,10,10,10,1,2,3,3,55,55,town,town,1925,2237,prev
49589823004,420602068001,3,3,5,6,92,92,10,10,10,16,2,1,2,1,40,40,town,town,2530,-1,next
32959280001,375312362001,1,1,2,1,84,84,11,11,16,10,1,2,1,3,40,40,neighbourhood,neighbourhood,562,5142,prev
999744925021001,999649594024003,3,3,5,5,34,34,5,5,1,1,2,1,1,1,35,35,neighbourhood,neighbourhood,811,-1,next
998413212450002,998413212450003,3,3,5,5,84,84,11,11,1,1,2,1,2,2,25,25,neighbourhood,neighbourhood,403,506,next
776699018002,776699018001,1,1,1,1,92,92,10,10,10,10,1,2,2,2,55,55,locality,locality,3137,-1,prev
305590009001,24117684001,1,1,2,2,94,92,10,10,16,16,1,2,1,1,25,25,unknown,town,473,700,prev
